Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-03-31 13:00:00,Costa Rica,Costa Rica,CR,22.4,54.01,95.51,95.51,grupoice.com,false,
2023-03-31 14:00:00,Costa Rica,Costa Rica,CR,19.42,50.2,96.24,96.24,grupoice.com,false,
2023-03-31 15:00:00,Costa Rica,Costa Rica,CR,20.68,51.77,96.06,96.06,grupoice.com,false,
2023-03-31 16:00:00,Costa Rica,Costa Rica,CR,18.89,49.24,96.33,96.33,grupoice.com,false,
2023-03-31 17:00:00,Costa Rica,Costa Rica,CR,19.19,49.55,96.27,96.27,grupoice.com,false,
2023-03-31 18:00:00,Costa Rica,Costa Rica,CR,15.81,45.53,96.92,96.92,grupoice.com,false,
2023-03-31 19:00:00,Costa Rica,Costa Rica,CR,16.73,46.65,96.76,96.76,grupoice.com,false,
2023-03-31 20:00:00,Costa Rica,Costa Rica,CR,15.86,45.5,97.06,97.06,grupoice.com,false,
2023-03-31 21:00:00,Costa Rica,Costa Rica,CR,15.71,45.37,97.09,97.09,grupoice.com,false,
2023-03-31 22:00:00,Costa Rica,Costa Rica,CR,15.88,45.41,97.06,97.06,grupoice.com,false,
2023-03-31 23:00:00,Costa Rica,Costa Rica,CR,16.49,46.04,96.94,96.94,grupoice.com,false,
2023-04-01 00:00:00,Costa Rica,Costa Rica,CR,20.54,51.18,96.19,96.19,grupoice.com,false,
2023-04-01 01:00:00,Costa Rica,Costa Rica,CR,26.82,58.98,94.88,94.88,grupoice.com,false,
2023-04-01 02:00:00,Costa Rica,Costa Rica,CR,28.38,60.79,94.42,94.42,grupoice.com,false,
2023-04-01 03:00:00,Costa Rica,Costa Rica,CR,26.1,58.29,95.07,95.07,grupoice.com,false,
2023-04-01 04:00:00,Costa Rica,Costa Rica,CR,26.64,59.18,94.97,94.97,grupoice.com,false,
2023-04-01 05:00:00,Costa Rica,Costa Rica,CR,23.72,55.43,95.56,95.56,grupoice.com,false,
2023-04-01 06:00:00,Costa Rica,Costa Rica,CR,26.22,58.99,95.12,95.12,grupoice.com,false,
2023-04-01 07:00:00,Costa Rica,Costa Rica,CR,17.41,47.9,96.84,96.84,grupoice.com,false,
2023-04-01 08:00:00,Costa Rica,Costa Rica,CR,19.13,49.94,96.53,96.53,grupoice.com,false,
2023-04-01 09:00:00,Costa Rica,Costa Rica,CR,20.74,51.8,96.25,96.25,grupoice.com,false,
2023-04-01 10:00:00,Costa Rica,Costa Rica,CR,21.66,52.79,95.94,95.94,grupoice.com,false,
2023-04-01 11:00:00,Costa Rica,Costa Rica,CR,23.46,55.4,95.5,95.5,grupoice.com,false,
2023-04-01 12:00:00,Costa Rica,Costa Rica,CR,20.05,50.95,96.17,96.17,grupoice.com,false,
2023-04-01 13:00:00,Costa Rica,Costa Rica,CR,20.96,51.89,96.0,96.0,grupoice.com,false,
2023-04-01 14:00:00,Costa Rica,Costa Rica,CR,25.2,57.07,95.19,95.19,grupoice.com,false,
2023-04-01 15:00:00,Costa Rica,Costa Rica,CR,24.35,55.83,95.35,95.35,grupoice.com,false,
2023-04-01 16:00:00,Costa Rica,Costa Rica,CR,24.05,55.59,95.41,95.41,grupoice.com,false,
2023-04-01 17:00:00,Costa Rica,Costa Rica,CR,23.44,54.79,95.52,95.52,grupoice.com,false,
2023-04-01 18:00:00,Costa Rica,Costa Rica,CR,23.56,54.89,95.51,95.51,grupoice.com,false,
2023-04-01 19:00:00,Costa Rica,Costa Rica,CR,23.12,54.09,95.59,95.59,grupoice.com,false,
2023-04-01 20:00:00,Costa Rica,Costa Rica,CR,21.38,51.81,95.93,95.93,grupoice.com,false,
2023-04-01 21:00:00,Costa Rica,Costa Rica,CR,24.14,55.25,95.4,95.4,grupoice.com,false,
2023-04-01 22:00:00,Costa Rica,Costa Rica,CR,25.18,56.48,95.19,95.19,grupoice.com,false,
2023-04-01 23:00:00,Costa Rica,Costa Rica,CR,25.6,56.81,95.19,95.19,grupoice.com,false,
2023-04-02 00:00:00,Costa Rica,Costa Rica,CR,24.58,55.45,95.43,95.43,grupoice.com,false,
2023-04-02 01:00:00,Costa Rica,Costa Rica,CR,25.24,56.16,95.35,95.35,grupoice.com,false,
2023-04-02 02:00:00,Costa Rica,Costa Rica,CR,25.57,56.85,95.38,95.38,grupoice.com,false,
2023-04-02 03:00:00,Costa Rica,Costa Rica,CR,29.39,61.72,94.68,94.68,grupoice.com,false,
2023-04-02 04:00:00,Costa Rica,Costa Rica,CR,25.79,57.51,95.31,95.31,grupoice.com,false,
2023-04-02 05:00:00,Costa Rica,Costa Rica,CR,25.92,57.99,95.03,95.03,grupoice.com,false,
2023-04-02 06:00:00,Costa Rica,Costa Rica,CR,12.37,42.32,97.58,97.58,grupoice.com,false,
2023-04-02 07:00:00,Costa Rica,Costa Rica,CR,0.0,26.51,100.0,100.0,grupoice.com,false,
2023-04-02 08:00:00,Costa Rica,Costa Rica,CR,0.0,26.63,100.0,100.0,grupoice.com,false,
2023-04-02 09:00:00,Costa Rica,Costa Rica,CR,0.27,27.24,99.95,99.95,grupoice.com,false,
2023-04-02 10:00:00,Costa Rica,Costa Rica,CR,0.18,26.39,99.96,99.96,grupoice.com,false,
2023-04-02 11:00:00,Costa Rica,Costa Rica,CR,0.39,26.51,99.92,99.92,grupoice.com,false,
2023-04-02 12:00:00,Costa Rica,Costa Rica,CR,0.51,26.4,99.9,99.9,grupoice.com,false,
2023-04-02 13:00:00,Costa Rica,Costa Rica,CR,0.0,25.38,100.0,100.0,grupoice.com,false,
2023-04-02 14:00:00,Costa Rica,Costa Rica,CR,0.2,25.95,99.96,99.96,grupoice.com,false,
2023-04-02 15:00:00,Costa Rica,Costa Rica,CR,0.75,26.74,99.86,99.86,grupoice.com,false,
2023-04-02 16:00:00,Costa Rica,Costa Rica,CR,0.43,26.57,99.92,99.92,grupoice.com,false,
2023-04-02 17:00:00,Costa Rica,Costa Rica,CR,0.86,27.33,99.84,99.84,grupoice.com,false,
2023-04-02 18:00:00,Costa Rica,Costa Rica,CR,1.97,28.87,99.62,99.62,grupoice.com,false,
2023-04-02 19:00:00,Costa Rica,Costa Rica,CR,1.34,28.09,99.74,99.74,grupoice.com,false,
2023-04-02 20:00:00,Costa Rica,Costa Rica,CR,1.35,27.9,99.74,99.74,grupoice.com,false,
2023-04-02 21:00:00,Costa Rica,Costa Rica,CR,0.76,27.56,99.85,99.85,grupoice.com,false,
2023-04-02 22:00:00,Costa Rica,Costa Rica,CR,3.17,30.02,99.37,99.37,grupoice.com,false,
2023-04-02 23:00:00,Costa Rica,Costa Rica,CR,7.76,36.08,98.45,98.45,grupoice.com,false,
2023-04-03 00:00:00,Costa Rica,Costa Rica,CR,13.1,42.39,97.39,97.39,grupoice.com,false,
2023-04-03 01:00:00,Costa Rica,Costa Rica,CR,16.41,46.09,96.74,96.74,grupoice.com,false,
2023-04-03 02:00:00,Costa Rica,Costa Rica,CR,17.29,47.34,96.64,96.64,grupoice.com,false,
2023-04-03 03:00:00,Costa Rica,Costa Rica,CR,11.29,40.34,97.93,97.93,grupoice.com,false,
2023-04-03 04:00:00,Costa Rica,Costa Rica,CR,5.67,34.21,98.94,98.94,grupoice.com,false,
2023-04-03 05:00:00,Costa Rica,Costa Rica,CR,0.38,27.78,99.92,99.92,grupoice.com,false,
2023-04-03 06:00:00,Costa Rica,Costa Rica,CR,2.25,30.65,99.59,99.59,grupoice.com,false,
2023-04-03 07:00:00,Costa Rica,Costa Rica,CR,1.47,29.09,99.71,99.71,grupoice.com,false,
2023-04-03 08:00:00,Costa Rica,Costa Rica,CR,0.14,27.7,99.97,99.97,grupoice.com,false,
2023-04-03 09:00:00,Costa Rica,Costa Rica,CR,0.05,28.02,99.99,99.99,grupoice.com,false,
2023-04-03 10:00:00,Costa Rica,Costa Rica,CR,0.03,27.8,99.99,99.99,grupoice.com,false,
2023-04-03 11:00:00,Costa Rica,Costa Rica,CR,8.06,37.61,98.38,98.38,grupoice.com,false,
2023-04-03 12:00:00,Costa Rica,Costa Rica,CR,10.89,40.66,97.83,97.83,grupoice.com,false,
2023-04-03 13:00:00,Costa Rica,Costa Rica,CR,13.92,43.66,97.24,97.24,grupoice.com,false,
2023-04-03 14:00:00,Costa Rica,Costa Rica,CR,17.25,48.1,96.56,96.56,grupoice.com,false,
2023-04-03 15:00:00,Costa Rica,Costa Rica,CR,16.33,46.89,96.74,96.74,grupoice.com,false,
2023-04-03 16:00:00,Costa Rica,Costa Rica,CR,17.52,47.79,96.53,96.53,grupoice.com,false,
2023-04-03 17:00:00,Costa Rica,Costa Rica,CR,17.4,48.19,96.5,96.5,grupoice.com,false,
2023-04-03 18:00:00,Costa Rica,Costa Rica,CR,16.96,47.29,96.62,96.62,grupoice.com,false,
2023-04-03 19:00:00,Costa Rica,Costa Rica,CR,17.55,48.6,96.45,96.45,grupoice.com,false,
2023-04-03 20:00:00,Costa Rica,Costa Rica,CR,15.26,45.27,96.94,96.94,grupoice.com,false,
2023-04-03 21:00:00,Costa Rica,Costa Rica,CR,16.54,46.65,96.7,96.7,grupoice.com,false,
2023-04-03 22:00:00,Costa Rica,Costa Rica,CR,17.56,47.73,96.51,96.51,grupoice.com,false,
2023-04-03 23:00:00,Costa Rica,Costa Rica,CR,17.38,47.33,96.56,96.56,grupoice.com,false,
2023-04-04 00:00:00,Costa Rica,Costa Rica,CR,17.99,48.32,96.44,96.44,grupoice.com,false,
2023-04-04 01:00:00,Costa Rica,Costa Rica,CR,16.54,46.51,96.72,96.72,grupoice.com,false,
2023-04-04 02:00:00,Costa Rica,Costa Rica,CR,18.15,48.45,96.4,96.4,grupoice.com,false,
2023-04-04 03:00:00,Costa Rica,Costa Rica,CR,18.84,49.72,96.26,96.26,grupoice.com,false,
2023-04-04 04:00:00,Costa Rica,Costa Rica,CR,23.31,55.74,95.37,95.37,grupoice.com,false,
2023-04-04 05:00:00,Costa Rica,Costa Rica,CR,25.61,58.79,94.9,94.9,grupoice.com,false,
2023-04-04 06:00:00,Costa Rica,Costa Rica,CR,24.53,57.38,95.12,95.12,grupoice.com,false,
2023-04-04 07:00:00,Costa Rica,Costa Rica,CR,24.2,56.94,95.17,95.17,grupoice.com,false,
2023-04-04 08:00:00,Costa Rica,Costa Rica,CR,20.35,52.58,95.94,95.94,grupoice.com,false,
2023-04-04 09:00:00,Costa Rica,Costa Rica,CR,20.63,52.84,95.89,95.89,grupoice.com,false,
2023-04-04 10:00:00,Costa Rica,Costa Rica,CR,22.25,54.2,95.57,95.57,grupoice.com,false,
2023-04-04 11:00:00,Costa Rica,Costa Rica,CR,23.29,55.73,95.36,95.36,grupoice.com,false,
2023-04-04 12:00:00,Costa Rica,Costa Rica,CR,21.62,53.08,95.68,95.68,grupoice.com,false,
2023-04-04 13:00:00,Costa Rica,Costa Rica,CR,18.75,49.64,96.25,96.25,grupoice.com,false,
2023-04-04 14:00:00,Costa Rica,Costa Rica,CR,25.93,58.25,94.83,94.83,grupoice.com,false,
2023-04-04 15:00:00,Costa Rica,Costa Rica,CR,26.43,58.73,94.73,94.73,grupoice.com,false,
2023-04-04 16:00:00,Costa Rica,Costa Rica,CR,26.02,58.59,94.82,94.82,grupoice.com,false,
2023-04-04 17:00:00,Costa Rica,Costa Rica,CR,24.83,57.19,95.05,95.05,grupoice.com,false,
2023-04-04 18:00:00,Costa Rica,Costa Rica,CR,24.15,56.73,95.19,95.19,grupoice.com,false,
2023-04-04 19:00:00,Costa Rica,Costa Rica,CR,24.39,56.97,95.15,95.15,grupoice.com,false,
2023-04-04 20:00:00,Costa Rica,Costa Rica,CR,23.97,56.36,95.21,95.21,grupoice.com,false,
2023-04-04 21:00:00,Costa Rica,Costa Rica,CR,26.75,59.64,94.67,94.67,grupoice.com,false,
2023-04-04 22:00:00,Costa Rica,Costa Rica,CR,26.63,59.55,94.71,94.71,grupoice.com,false,
2023-04-04 23:00:00,Costa Rica,Costa Rica,CR,28.71,62.11,94.3,94.3,grupoice.com,false,
2023-04-05 00:00:00,Costa Rica,Costa Rica,CR,26.26,58.56,94.79,94.79,grupoice.com,false,
2023-04-05 01:00:00,Costa Rica,Costa Rica,CR,25.68,57.69,94.89,94.89,grupoice.com,false,
2023-04-05 02:00:00,Costa Rica,Costa Rica,CR,28.49,61.11,94.33,94.33,grupoice.com,false,
2023-04-05 03:00:00,Costa Rica,Costa Rica,CR,29.99,63.19,94.02,94.02,grupoice.com,false,
2023-04-05 04:00:00,Costa Rica,Costa Rica,CR,30.8,64.25,93.87,93.87,grupoice.com,false,
2023-04-05 05:00:00,Costa Rica,Costa Rica,CR,30.78,64.28,93.89,93.89,grupoice.com,false,
2023-04-05 06:00:00,Costa Rica,Costa Rica,CR,24.22,56.41,95.19,95.19,grupoice.com,false,
2023-04-05 07:00:00,Costa Rica,Costa Rica,CR,19.47,50.73,96.13,96.13,grupoice.com,false,
2023-04-05 08:00:00,Costa Rica,Costa Rica,CR,18.2,48.86,96.37,96.37,grupoice.com,false,
2023-04-05 09:00:00,Costa Rica,Costa Rica,CR,14.61,44.66,97.1,97.1,grupoice.com,false,
2023-04-05 10:00:00,Costa Rica,Costa Rica,CR,15.13,45.45,96.99,96.99,grupoice.com,false,
2023-04-05 11:00:00,Costa Rica,Costa Rica,CR,24.04,57.43,95.21,95.21,grupoice.com,false,
2023-04-05 12:00:00,Costa Rica,Costa Rica,CR,15.87,47.07,96.85,96.85,grupoice.com,false,
2023-04-05 13:00:00,Costa Rica,Costa Rica,CR,16.89,48.04,96.64,96.64,grupoice.com,false,
2023-04-05 14:00:00,Costa Rica,Costa Rica,CR,12.36,42.29,97.54,97.54,grupoice.com,false,
2023-04-05 15:00:00,Costa Rica,Costa Rica,CR,14.31,44.65,97.12,97.12,grupoice.com,false,
2023-04-05 16:00:00,Costa Rica,Costa Rica,CR,18.68,50.26,96.23,96.23,grupoice.com,false,
2023-04-05 17:00:00,Costa Rica,Costa Rica,CR,22.5,54.93,95.45,95.45,grupoice.com,false,
2023-04-05 18:00:00,Costa Rica,Costa Rica,CR,20.14,51.82,95.97,95.97,grupoice.com,false,
2023-04-05 19:00:00,Costa Rica,Costa Rica,CR,18.92,50.12,96.23,96.23,grupoice.com,false,
2023-04-05 20:00:00,Costa Rica,Costa Rica,CR,19.29,50.57,96.15,96.15,grupoice.com,false,
2023-04-05 21:00:00,Costa Rica,Costa Rica,CR,20.87,52.5,95.83,95.83,grupoice.com,false,
2023-04-05 22:00:00,Costa Rica,Costa Rica,CR,22.29,54.2,95.56,95.56,grupoice.com,false,
2023-04-05 23:00:00,Costa Rica,Costa Rica,CR,17.97,49.09,96.43,96.43,grupoice.com,false,
2023-04-06 00:00:00,Costa Rica,Costa Rica,CR,10.26,39.43,97.96,97.96,grupoice.com,false,
2023-04-06 01:00:00,Costa Rica,Costa Rica,CR,10.54,39.87,97.9,97.9,grupoice.com,false,
2023-04-06 02:00:00,Costa Rica,Costa Rica,CR,9.63,38.54,98.09,98.09,grupoice.com,false,
2023-04-06 03:00:00,Costa Rica,Costa Rica,CR,19.64,51.01,96.09,96.09,grupoice.com,false,
2023-04-06 04:00:00,Costa Rica,Costa Rica,CR,20.65,52.54,95.89,95.89,grupoice.com,false,
2023-04-06 05:00:00,Costa Rica,Costa Rica,CR,15.85,47.15,96.83,96.83,grupoice.com,false,
2023-04-06 06:00:00,Costa Rica,Costa Rica,CR,3.33,29.42,99.34,99.34,grupoice.com,false,
2023-04-06 07:00:00,Costa Rica,Costa Rica,CR,4.02,30.02,99.2,99.2,grupoice.com,false,
2023-04-06 08:00:00,Costa Rica,Costa Rica,CR,1.18,26.49,99.77,99.77,grupoice.com,false,
2023-04-06 09:00:00,Costa Rica,Costa Rica,CR,0.25,25.61,99.95,99.95,grupoice.com,false,
2023-04-06 10:00:00,Costa Rica,Costa Rica,CR,2.02,27.78,99.6,99.6,grupoice.com,false,
2023-04-06 11:00:00,Costa Rica,Costa Rica,CR,0.3,25.46,99.94,99.94,grupoice.com,false,
2023-04-06 12:00:00,Costa Rica,Costa Rica,CR,0.01,25.33,100.0,100.0,grupoice.com,false,
2023-04-06 13:00:00,Costa Rica,Costa Rica,CR,0.0,25.31,100.0,100.0,grupoice.com,false,
2023-04-06 14:00:00,Costa Rica,Costa Rica,CR,0.0,24.99,100.0,100.0,grupoice.com,false,
2023-04-06 15:00:00,Costa Rica,Costa Rica,CR,0.0,25.09,100.0,100.0,grupoice.com,false,
2023-04-06 16:00:00,Costa Rica,Costa Rica,CR,0.0,25.08,100.0,100.0,grupoice.com,false,
2023-04-06 17:00:00,Costa Rica,Costa Rica,CR,0.49,25.45,99.9,99.9,grupoice.com,false,
2023-04-06 18:00:00,Costa Rica,Costa Rica,CR,0.0,24.91,100.0,100.0,grupoice.com,false,
2023-04-06 19:00:00,Costa Rica,Costa Rica,CR,0.33,25.08,99.94,99.94,grupoice.com,false,
2023-04-06 20:00:00,Costa Rica,Costa Rica,CR,0.19,25.17,99.96,99.96,grupoice.com,false,
2023-04-06 21:00:00,Costa Rica,Costa Rica,CR,6.96,33.57,98.63,98.63,grupoice.com,false,
2023-04-06 22:00:00,Costa Rica,Costa Rica,CR,10.07,37.06,98.01,98.01,grupoice.com,false,
2023-04-06 23:00:00,Costa Rica,Costa Rica,CR,9.61,36.33,98.1,98.1,grupoice.com,false,
2023-04-07 00:00:00,Costa Rica,Costa Rica,CR,11.5,38.67,97.72,97.72,grupoice.com,false,
2023-04-07 01:00:00,Costa Rica,Costa Rica,CR,26.9,57.71,94.64,94.64,grupoice.com,false,
2023-04-07 02:00:00,Costa Rica,Costa Rica,CR,24.89,55.33,95.05,95.05,grupoice.com,false,
2023-04-07 03:00:00,Costa Rica,Costa Rica,CR,25.63,56.31,94.89,94.89,grupoice.com,false,
2023-04-07 04:00:00,Costa Rica,Costa Rica,CR,20.74,50.27,95.87,95.87,grupoice.com,false,
2023-04-07 05:00:00,Costa Rica,Costa Rica,CR,9.24,35.93,98.16,98.16,grupoice.com,false,
2023-04-07 06:00:00,Costa Rica,Costa Rica,CR,1.07,26.06,99.79,99.79,grupoice.com,false,
2023-04-07 07:00:00,Costa Rica,Costa Rica,CR,0.1,24.78,99.98,99.98,grupoice.com,false,
2023-04-07 08:00:00,Costa Rica,Costa Rica,CR,0.16,24.95,99.97,99.97,grupoice.com,false,
2023-04-07 09:00:00,Costa Rica,Costa Rica,CR,0.38,25.26,99.92,99.92,grupoice.com,false,
2023-04-07 10:00:00,Costa Rica,Costa Rica,CR,0.63,25.58,99.87,99.87,grupoice.com,false,
2023-04-07 11:00:00,Costa Rica,Costa Rica,CR,0.0,25.04,100.0,100.0,grupoice.com,false,
2023-04-07 12:00:00,Costa Rica,Costa Rica,CR,0.0,25.4,100.0,100.0,grupoice.com,false,
2023-04-07 13:00:00,Costa Rica,Costa Rica,CR,0.0,25.19,100.0,100.0,grupoice.com,false,
2023-04-07 14:00:00,Costa Rica,Costa Rica,CR,0.0,24.85,100.0,100.0,grupoice.com,false,
2023-04-07 15:00:00,Costa Rica,Costa Rica,CR,0.0,25.18,100.0,100.0,grupoice.com,false,
2023-04-07 16:00:00,Costa Rica,Costa Rica,CR,3.95,29.99,99.24,99.24,grupoice.com,false,
2023-04-07 17:00:00,Costa Rica,Costa Rica,CR,5.25,31.49,98.99,98.99,grupoice.com,false,
2023-04-07 18:00:00,Costa Rica,Costa Rica,CR,4.55,30.73,99.13,99.13,grupoice.com,false,
2023-04-07 19:00:00,Costa Rica,Costa Rica,CR,7.0,33.85,98.67,98.67,grupoice.com,false,
2023-04-07 20:00:00,Costa Rica,Costa Rica,CR,2.14,27.81,99.6,99.6,grupoice.com,false,
2023-04-07 21:00:00,Costa Rica,Costa Rica,CR,6.91,33.22,98.7,98.7,grupoice.com,false,
2023-04-07 22:00:00,Costa Rica,Costa Rica,CR,6.47,33.0,98.77,98.77,grupoice.com,false,
2023-04-07 23:00:00,Costa Rica,Costa Rica,CR,7.02,33.47,98.64,98.64,grupoice.com,false,
2023-04-08 00:00:00,Costa Rica,Costa Rica,CR,13.94,41.94,97.25,97.25,grupoice.com,false,
2023-04-08 01:00:00,Costa Rica,Costa Rica,CR,18.42,47.72,96.32,96.32,grupoice.com,false,
2023-04-08 02:00:00,Costa Rica,Costa Rica,CR,16.99,46.13,96.61,96.61,grupoice.com,false,
2023-04-08 03:00:00,Costa Rica,Costa Rica,CR,12.09,40.31,97.58,97.58,grupoice.com,false,
2023-04-08 04:00:00,Costa Rica,Costa Rica,CR,2.62,28.73,99.48,99.48,grupoice.com,false,
2023-04-08 05:00:00,Costa Rica,Costa Rica,CR,3.34,29.49,99.35,99.35,grupoice.com,false,
2023-04-08 06:00:00,Costa Rica,Costa Rica,CR,0.08,25.82,99.98,99.98,grupoice.com,false,
2023-04-08 07:00:00,Costa Rica,Costa Rica,CR,0.0,25.57,100.0,100.0,grupoice.com,false,
2023-04-08 08:00:00,Costa Rica,Costa Rica,CR,0.0,25.5,100.0,100.0,grupoice.com,false,
2023-04-08 09:00:00,Costa Rica,Costa Rica,CR,0.0,25.13,100.0,100.0,grupoice.com,false,
2023-04-08 10:00:00,Costa Rica,Costa Rica,CR,0.0,24.95,100.0,100.0,grupoice.com,false,
2023-04-08 11:00:00,Costa Rica,Costa Rica,CR,0.0,24.97,100.0,100.0,grupoice.com,false,
2023-04-08 12:00:00,Costa Rica,Costa Rica,CR,0.0,24.73,100.0,100.0,grupoice.com,false,
2023-04-08 13:00:00,Costa Rica,Costa Rica,CR,0.0,24.37,100.0,100.0,grupoice.com,false,
2023-04-08 14:00:00,Costa Rica,Costa Rica,CR,0.0,24.29,100.0,100.0,grupoice.com,false,
2023-04-08 15:00:00,Costa Rica,Costa Rica,CR,0.0,24.8,100.0,100.0,grupoice.com,false,
2023-04-08 16:00:00,Costa Rica,Costa Rica,CR,0.0,24.92,100.0,100.0,grupoice.com,false,
2023-04-08 17:00:00,Costa Rica,Costa Rica,CR,0.0,24.97,100.0,100.0,grupoice.com,false,
2023-04-08 18:00:00,Costa Rica,Costa Rica,CR,1.31,26.71,99.75,99.75,grupoice.com,false,
2023-04-08 19:00:00,Costa Rica,Costa Rica,CR,0.24,25.59,99.95,99.95,grupoice.com,false,
2023-04-08 20:00:00,Costa Rica,Costa Rica,CR,0.0,25.35,100.0,100.0,grupoice.com,false,
2023-04-08 21:00:00,Costa Rica,Costa Rica,CR,0.0,25.45,100.0,100.0,grupoice.com,false,
2023-04-08 22:00:00,Costa Rica,Costa Rica,CR,0.0,25.31,100.0,100.0,grupoice.com,false,
2023-04-08 23:00:00,Costa Rica,Costa Rica,CR,0.03,25.45,99.99,99.99,grupoice.com,false,
2023-04-09 00:00:00,Costa Rica,Costa Rica,CR,4.16,30.03,99.19,99.19,grupoice.com,false,
2023-04-09 01:00:00,Costa Rica,Costa Rica,CR,4.46,30.25,99.13,99.13,grupoice.com,false,
2023-04-09 02:00:00,Costa Rica,Costa Rica,CR,1.19,26.3,99.77,99.77,grupoice.com,false,
2023-04-09 03:00:00,Costa Rica,Costa Rica,CR,1.11,26.33,99.78,99.78,grupoice.com,false,
2023-04-09 04:00:00,Costa Rica,Costa Rica,CR,0.07,25.19,99.99,99.99,grupoice.com,false,
2023-04-09 05:00:00,Costa Rica,Costa Rica,CR,0.0,25.17,100.0,100.0,grupoice.com,false,
2023-04-09 06:00:00,Costa Rica,Costa Rica,CR,0.0,25.45,100.0,100.0,grupoice.com,false,
2023-04-09 07:00:00,Costa Rica,Costa Rica,CR,0.0,25.07,100.0,100.0,grupoice.com,false,
2023-04-09 08:00:00,Costa Rica,Costa Rica,CR,0.0,25.11,100.0,100.0,grupoice.com,false,
2023-04-09 09:00:00,Costa Rica,Costa Rica,CR,0.0,25.0,100.0,100.0,grupoice.com,false,
2023-04-09 10:00:00,Costa Rica,Costa Rica,CR,0.0,24.7,100.0,100.0,grupoice.com,false,
2023-04-09 11:00:00,Costa Rica,Costa Rica,CR,0.0,24.6,100.0,100.0,grupoice.com,false,
2023-04-09 12:00:00,Costa Rica,Costa Rica,CR,0.0,24.44,100.0,100.0,grupoice.com,false,
2023-04-09 13:00:00,Costa Rica,Costa Rica,CR,0.0,24.46,100.0,100.0,grupoice.com,false,
2023-04-09 14:00:00,Costa Rica,Costa Rica,CR,0.0,24.55,100.0,100.0,grupoice.com,false,
2023-04-09 15:00:00,Costa Rica,Costa Rica,CR,0.0,24.82,100.0,100.0,grupoice.com,false,
2023-04-09 16:00:00,Costa Rica,Costa Rica,CR,0.0,24.76,100.0,100.0,grupoice.com,false,
2023-04-09 17:00:00,Costa Rica,Costa Rica,CR,0.36,25.18,99.94,99.94,grupoice.com,false,
2023-04-09 18:00:00,Costa Rica,Costa Rica,CR,2.15,27.3,99.6,99.6,grupoice.com,false,
2023-04-09 19:00:00,Costa Rica,Costa Rica,CR,2.7,28.01,99.49,99.49,grupoice.com,false,
2023-04-09 20:00:00,Costa Rica,Costa Rica,CR,0.39,25.32,99.93,99.93,grupoice.com,false,
2023-04-09 21:00:00,Costa Rica,Costa Rica,CR,1.68,26.88,99.68,99.68,grupoice.com,false,
2023-04-09 22:00:00,Costa Rica,Costa Rica,CR,0.5,25.6,99.9,99.9,grupoice.com,false,
2023-04-09 23:00:00,Costa Rica,Costa Rica,CR,2.09,27.52,99.59,99.59,grupoice.com,false,
2023-04-10 00:00:00,Costa Rica,Costa Rica,CR,1.82,27.01,99.64,99.64,grupoice.com,false,
2023-04-10 01:00:00,Costa Rica,Costa Rica,CR,1.22,26.15,99.76,99.76,grupoice.com,false,
2023-04-10 02:00:00,Costa Rica,Costa Rica,CR,2.83,28.19,99.43,99.43,grupoice.com,false,
2023-04-10 03:00:00,Costa Rica,Costa Rica,CR,2.21,27.47,99.56,99.56,grupoice.com,false,
2023-04-10 04:00:00,Costa Rica,Costa Rica,CR,0.29,25.14,99.94,99.94,grupoice.com,false,
2023-04-10 05:00:00,Costa Rica,Costa Rica,CR,0.02,24.79,100.0,100.0,grupoice.com,false,
2023-04-10 06:00:00,Costa Rica,Costa Rica,CR,0.13,25.54,99.97,99.97,grupoice.com,false,
2023-04-10 07:00:00,Costa Rica,Costa Rica,CR,0.22,25.42,99.95,99.95,grupoice.com,false,
2023-04-10 08:00:00,Costa Rica,Costa Rica,CR,0.0,24.76,100.0,100.0,grupoice.com,false,
2023-04-10 09:00:00,Costa Rica,Costa Rica,CR,0.04,25.02,99.99,99.99,grupoice.com,false,
2023-04-10 10:00:00,Costa Rica,Costa Rica,CR,0.06,25.2,99.99,99.99,grupoice.com,false,
2023-04-10 11:00:00,Costa Rica,Costa Rica,CR,0.0,25.03,100.0,100.0,grupoice.com,false,
2023-04-10 12:00:00,Costa Rica,Costa Rica,CR,0.79,25.84,99.84,99.84,grupoice.com,false,
2023-04-10 13:00:00,Costa Rica,Costa Rica,CR,0.2,25.16,99.95,99.95,grupoice.com,false,
2023-04-10 14:00:00,Costa Rica,Costa Rica,CR,7.29,33.9,98.54,98.54,grupoice.com,false,
2023-04-10 15:00:00,Costa Rica,Costa Rica,CR,8.64,35.48,98.27,98.27,grupoice.com,false,
2023-04-10 16:00:00,Costa Rica,Costa Rica,CR,9.84,36.84,98.04,98.04,grupoice.com,false,
2023-04-10 17:00:00,Costa Rica,Costa Rica,CR,11.87,39.27,97.64,97.64,grupoice.com,false,
2023-04-10 18:00:00,Costa Rica,Costa Rica,CR,9.37,36.31,98.14,98.14,grupoice.com,false,
2023-04-10 19:00:00,Costa Rica,Costa Rica,CR,13.36,41.25,97.35,97.35,grupoice.com,false,
2023-04-10 20:00:00,Costa Rica,Costa Rica,CR,14.98,43.5,97.02,97.02,grupoice.com,false,
