Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-30 18:00:00,Costa Rica,Costa Rica,CR,39.12,73.63,91.47,91.47,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-30 19:00:00,Costa Rica,Costa Rica,CR,41.29,76.72,90.97,90.97,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-30 20:00:00,Costa Rica,Costa Rica,CR,39.49,75.75,91.24,91.24,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-30 21:00:00,Costa Rica,Costa Rica,CR,40.24,76.9,91.06,91.06,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-30 22:00:00,Costa Rica,Costa Rica,CR,39.56,76.16,91.18,91.18,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-30 23:00:00,Costa Rica,Costa Rica,CR,39.83,75.76,91.24,91.24,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-31 00:00:00,Costa Rica,Costa Rica,CR,43.83,78.9,90.63,90.63,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-31 01:00:00,Costa Rica,Costa Rica,CR,47.55,82.95,89.96,89.96,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-31 02:00:00,Costa Rica,Costa Rica,CR,47.03,82.84,90.01,90.01,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-31 03:00:00,Costa Rica,Costa Rica,CR,42.44,77.78,90.83,90.83,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-31 04:00:00,Costa Rica,Costa Rica,CR,40.34,79.04,91.1,91.1,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-31 05:00:00,Costa Rica,Costa Rica,CR,39.07,76.29,91.5,91.5,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-31 06:00:00,Costa Rica,Costa Rica,CR,38.94,73.89,91.61,91.61,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-31 07:00:00,Costa Rica,Costa Rica,CR,38.8,73.21,91.66,91.66,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-31 08:00:00,Costa Rica,Costa Rica,CR,39.3,73.53,91.55,91.55,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-31 09:00:00,Costa Rica,Costa Rica,CR,39.98,74.6,91.43,91.43,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-31 10:00:00,Costa Rica,Costa Rica,CR,38.93,74.06,91.57,91.57,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-31 11:00:00,Costa Rica,Costa Rica,CR,39.27,75.67,91.43,91.43,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-31 12:00:00,Costa Rica,Costa Rica,CR,38.36,74.2,91.6,91.6,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-31 13:00:00,Costa Rica,Costa Rica,CR,37.85,73.61,91.71,91.71,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-31 14:00:00,Costa Rica,Costa Rica,CR,36.74,71.78,91.92,91.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-31 15:00:00,Costa Rica,Costa Rica,CR,38.2,74.82,91.54,91.54,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-31 16:00:00,Costa Rica,Costa Rica,CR,37.71,72.23,91.77,91.77,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-31 17:00:00,Costa Rica,Costa Rica,CR,37.88,71.9,91.77,91.77,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-31 18:00:00,Costa Rica,Costa Rica,CR,38.7,73.12,91.56,91.56,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-31 19:00:00,Costa Rica,Costa Rica,CR,39.39,75.1,91.31,91.31,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-31 20:00:00,Costa Rica,Costa Rica,CR,39.54,76.1,91.2,91.2,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-31 21:00:00,Costa Rica,Costa Rica,CR,39.48,76.5,91.17,91.17,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-31 22:00:00,Costa Rica,Costa Rica,CR,39.99,77.01,91.08,91.08,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-31 23:00:00,Costa Rica,Costa Rica,CR,39.59,75.94,91.23,91.23,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-01 00:00:00,Costa Rica,Costa Rica,CR,22.21,46.79,95.92,95.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-01 01:00:00,Costa Rica,Costa Rica,CR,25.67,50.89,95.25,95.25,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-01 02:00:00,Costa Rica,Costa Rica,CR,25.23,50.85,95.31,95.31,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-01 03:00:00,Costa Rica,Costa Rica,CR,20.69,45.54,96.19,96.19,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-01 04:00:00,Costa Rica,Costa Rica,CR,18.51,45.3,96.54,96.54,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-01 05:00:00,Costa Rica,Costa Rica,CR,17.24,45.02,96.79,96.79,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-01 06:00:00,Costa Rica,Costa Rica,CR,16.8,41.69,97.02,97.02,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-01 07:00:00,Costa Rica,Costa Rica,CR,16.46,39.98,97.12,97.12,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-01 08:00:00,Costa Rica,Costa Rica,CR,16.56,39.67,97.11,97.11,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-01 09:00:00,Costa Rica,Costa Rica,CR,16.52,39.66,97.12,97.12,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-01 10:00:00,Costa Rica,Costa Rica,CR,15.5,39.43,97.28,97.28,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-01 11:00:00,Costa Rica,Costa Rica,CR,14.13,39.76,97.46,97.46,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-01 12:00:00,Costa Rica,Costa Rica,CR,13.53,38.28,97.59,97.59,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-01 13:00:00,Costa Rica,Costa Rica,CR,14.63,40.21,97.34,97.34,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-01 14:00:00,Costa Rica,Costa Rica,CR,14.96,41.48,97.19,97.19,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-01 15:00:00,Costa Rica,Costa Rica,CR,13.79,38.91,97.48,97.48,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-01 16:00:00,Costa Rica,Costa Rica,CR,14.44,37.44,97.46,97.46,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-01 17:00:00,Costa Rica,Costa Rica,CR,15.39,38.55,97.27,97.27,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-01 18:00:00,Costa Rica,Costa Rica,CR,16.14,38.89,97.16,97.16,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-01 19:00:00,Costa Rica,Costa Rica,CR,15.05,38.0,97.36,97.36,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-01 20:00:00,Costa Rica,Costa Rica,CR,16.9,40.72,96.98,96.98,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-01 21:00:00,Costa Rica,Costa Rica,CR,16.77,40.78,96.99,96.99,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-01 22:00:00,Costa Rica,Costa Rica,CR,14.86,38.58,97.36,97.36,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-01 23:00:00,Costa Rica,Costa Rica,CR,15.41,38.48,97.28,97.28,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-02 00:00:00,Costa Rica,Costa Rica,CR,22.77,47.37,95.82,95.82,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-02 01:00:00,Costa Rica,Costa Rica,CR,24.11,49.05,95.55,95.55,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-02 02:00:00,Costa Rica,Costa Rica,CR,24.45,49.87,95.47,95.47,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-02 03:00:00,Costa Rica,Costa Rica,CR,17.73,41.98,96.76,96.76,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-02 04:00:00,Costa Rica,Costa Rica,CR,16.0,41.66,97.08,97.08,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-02 05:00:00,Costa Rica,Costa Rica,CR,16.34,42.33,97.04,97.04,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-02 06:00:00,Costa Rica,Costa Rica,CR,17.71,45.86,96.75,96.75,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-02 07:00:00,Costa Rica,Costa Rica,CR,17.64,45.67,96.75,96.75,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-02 08:00:00,Costa Rica,Costa Rica,CR,17.83,45.24,96.73,96.73,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-02 09:00:00,Costa Rica,Costa Rica,CR,17.79,45.37,96.73,96.73,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-02 10:00:00,Costa Rica,Costa Rica,CR,16.6,44.11,96.95,96.95,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-02 11:00:00,Costa Rica,Costa Rica,CR,13.99,38.91,97.51,97.51,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-02 12:00:00,Costa Rica,Costa Rica,CR,13.49,38.08,97.61,97.61,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-02 13:00:00,Costa Rica,Costa Rica,CR,13.44,36.69,97.66,97.66,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-02 14:00:00,Costa Rica,Costa Rica,CR,12.66,35.76,97.8,97.8,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-02 15:00:00,Costa Rica,Costa Rica,CR,12.35,35.43,97.85,97.85,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-02 16:00:00,Costa Rica,Costa Rica,CR,13.94,36.53,97.58,97.58,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-02 17:00:00,Costa Rica,Costa Rica,CR,14.3,36.72,97.51,97.51,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-02 18:00:00,Costa Rica,Costa Rica,CR,14.5,36.88,97.48,97.48,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-02 19:00:00,Costa Rica,Costa Rica,CR,13.8,36.44,97.6,97.6,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-02 20:00:00,Costa Rica,Costa Rica,CR,12.59,35.48,97.81,97.81,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-02 21:00:00,Costa Rica,Costa Rica,CR,11.89,34.9,97.93,97.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-02 22:00:00,Costa Rica,Costa Rica,CR,11.77,34.8,97.95,97.95,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-02 23:00:00,Costa Rica,Costa Rica,CR,13.48,36.09,97.66,97.66,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-03 00:00:00,Costa Rica,Costa Rica,CR,14.81,37.79,97.35,97.35,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-03 01:00:00,Costa Rica,Costa Rica,CR,15.56,38.76,97.2,97.2,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-03 02:00:00,Costa Rica,Costa Rica,CR,14.94,38.47,97.3,97.3,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-03 03:00:00,Costa Rica,Costa Rica,CR,15.07,38.78,97.28,97.28,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-03 04:00:00,Costa Rica,Costa Rica,CR,14.58,37.53,97.46,97.46,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-03 05:00:00,Costa Rica,Costa Rica,CR,15.33,38.28,97.33,97.33,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-03 06:00:00,Costa Rica,Costa Rica,CR,16.47,39.57,97.14,97.14,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-03 07:00:00,Costa Rica,Costa Rica,CR,16.35,39.23,97.16,97.16,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-03 08:00:00,Costa Rica,Costa Rica,CR,16.54,39.48,97.12,97.12,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-03 09:00:00,Costa Rica,Costa Rica,CR,16.49,39.42,97.13,97.13,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-03 10:00:00,Costa Rica,Costa Rica,CR,15.32,38.52,97.34,97.34,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-03 11:00:00,Costa Rica,Costa Rica,CR,13.47,36.89,97.66,97.66,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-03 12:00:00,Costa Rica,Costa Rica,CR,13.11,36.4,97.72,97.72,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-03 13:00:00,Costa Rica,Costa Rica,CR,13.41,36.52,97.67,97.67,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-03 14:00:00,Costa Rica,Costa Rica,CR,12.67,35.76,97.8,97.8,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-03 15:00:00,Costa Rica,Costa Rica,CR,12.35,35.43,97.85,97.85,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-03 16:00:00,Costa Rica,Costa Rica,CR,13.95,36.53,97.57,97.57,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-03 17:00:00,Costa Rica,Costa Rica,CR,14.3,36.72,97.51,97.51,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-03 18:00:00,Costa Rica,Costa Rica,CR,14.5,36.88,97.48,97.48,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-03 19:00:00,Costa Rica,Costa Rica,CR,13.81,36.45,97.6,97.6,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-03 20:00:00,Costa Rica,Costa Rica,CR,12.6,35.48,97.81,97.81,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-03 21:00:00,Costa Rica,Costa Rica,CR,11.9,34.91,97.93,97.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-03 22:00:00,Costa Rica,Costa Rica,CR,11.77,34.81,97.95,97.95,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-03 23:00:00,Costa Rica,Costa Rica,CR,13.48,36.09,97.66,97.66,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-04 00:00:00,Costa Rica,Costa Rica,CR,14.41,37.0,97.49,97.49,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-04 01:00:00,Costa Rica,Costa Rica,CR,14.82,37.2,97.42,97.42,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-04 02:00:00,Costa Rica,Costa Rica,CR,13.9,36.73,97.58,97.58,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-04 03:00:00,Costa Rica,Costa Rica,CR,13.94,36.98,97.58,97.58,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-04 04:00:00,Costa Rica,Costa Rica,CR,14.8,37.9,97.43,97.43,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-04 05:00:00,Costa Rica,Costa Rica,CR,15.27,38.5,97.34,97.34,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-04 06:00:00,Costa Rica,Costa Rica,CR,16.5,40.03,97.13,97.13,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-04 07:00:00,Costa Rica,Costa Rica,CR,16.55,39.97,97.12,97.12,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-04 08:00:00,Costa Rica,Costa Rica,CR,16.84,40.45,97.07,97.07,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-04 09:00:00,Costa Rica,Costa Rica,CR,16.86,40.5,97.07,97.07,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-04 10:00:00,Costa Rica,Costa Rica,CR,16.45,40.13,97.14,97.14,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-04 11:00:00,Costa Rica,Costa Rica,CR,16.21,39.8,97.18,97.18,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-04 12:00:00,Costa Rica,Costa Rica,CR,16.6,40.05,97.11,97.11,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-04 13:00:00,Costa Rica,Costa Rica,CR,15.24,38.69,97.35,97.35,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-04 14:00:00,Costa Rica,Costa Rica,CR,13.86,37.45,97.59,97.59,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-04 15:00:00,Costa Rica,Costa Rica,CR,16.18,43.84,96.93,96.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-04 16:00:00,Costa Rica,Costa Rica,CR,19.37,47.8,96.28,96.28,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-04 17:00:00,Costa Rica,Costa Rica,CR,19.34,46.69,96.32,96.32,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-04 18:00:00,Costa Rica,Costa Rica,CR,19.21,46.85,96.34,96.34,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-04 19:00:00,Costa Rica,Costa Rica,CR,19.25,47.24,96.3,96.3,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-04 20:00:00,Costa Rica,Costa Rica,CR,18.1,45.98,96.52,96.52,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-04 21:00:00,Costa Rica,Costa Rica,CR,18.17,46.54,96.45,96.45,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-04 22:00:00,Costa Rica,Costa Rica,CR,17.19,45.44,96.67,96.67,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-04 23:00:00,Costa Rica,Costa Rica,CR,17.86,45.29,96.62,96.62,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-05 00:00:00,Costa Rica,Costa Rica,CR,20.95,44.91,96.24,96.24,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-05 01:00:00,Costa Rica,Costa Rica,CR,23.26,47.22,95.82,95.82,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-05 02:00:00,Costa Rica,Costa Rica,CR,21.54,45.82,96.12,96.12,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-05 03:00:00,Costa Rica,Costa Rica,CR,17.55,41.27,96.89,96.89,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-05 04:00:00,Costa Rica,Costa Rica,CR,18.09,46.02,96.57,96.57,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-05 05:00:00,Costa Rica,Costa Rica,CR,18.72,47.69,96.42,96.42,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-05 06:00:00,Costa Rica,Costa Rica,CR,18.97,49.22,96.42,96.42,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-05 07:00:00,Costa Rica,Costa Rica,CR,18.99,49.24,96.41,96.41,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-05 08:00:00,Costa Rica,Costa Rica,CR,19.39,49.79,96.34,96.34,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-05 09:00:00,Costa Rica,Costa Rica,CR,18.69,48.79,96.51,96.51,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-05 10:00:00,Costa Rica,Costa Rica,CR,19.0,49.44,96.41,96.41,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-05 11:00:00,Costa Rica,Costa Rica,CR,18.78,49.14,96.45,96.45,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-05 12:00:00,Costa Rica,Costa Rica,CR,19.86,50.71,96.2,96.2,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-05 13:00:00,Costa Rica,Costa Rica,CR,17.88,46.33,96.64,96.64,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-05 14:00:00,Costa Rica,Costa Rica,CR,13.87,37.45,97.59,97.59,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-05 15:00:00,Costa Rica,Costa Rica,CR,13.31,36.77,97.69,97.69,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-05 16:00:00,Costa Rica,Costa Rica,CR,16.4,40.9,97.06,97.06,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-05 17:00:00,Costa Rica,Costa Rica,CR,18.53,45.54,96.52,96.52,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-05 18:00:00,Costa Rica,Costa Rica,CR,18.21,45.24,96.59,96.59,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-05 19:00:00,Costa Rica,Costa Rica,CR,18.69,47.14,96.43,96.43,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-05 20:00:00,Costa Rica,Costa Rica,CR,16.99,44.74,96.79,96.79,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-05 21:00:00,Costa Rica,Costa Rica,CR,19.7,49.42,96.06,96.06,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-05 22:00:00,Costa Rica,Costa Rica,CR,19.53,49.48,96.09,96.09,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-05 23:00:00,Costa Rica,Costa Rica,CR,20.04,49.62,96.07,96.07,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-06 00:00:00,Costa Rica,Costa Rica,CR,19.12,43.15,96.52,96.52,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-06 01:00:00,Costa Rica,Costa Rica,CR,26.16,51.38,95.18,95.18,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-06 02:00:00,Costa Rica,Costa Rica,CR,22.92,47.93,95.78,95.78,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-06 03:00:00,Costa Rica,Costa Rica,CR,20.26,44.93,96.29,96.29,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-06 04:00:00,Costa Rica,Costa Rica,CR,18.54,47.44,96.44,96.44,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-06 05:00:00,Costa Rica,Costa Rica,CR,18.49,47.68,96.47,96.47,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-06 06:00:00,Costa Rica,Costa Rica,CR,17.9,47.32,96.68,96.68,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-06 07:00:00,Costa Rica,Costa Rica,CR,17.73,46.97,96.72,96.72,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-06 08:00:00,Costa Rica,Costa Rica,CR,17.98,47.33,96.67,96.67,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-06 09:00:00,Costa Rica,Costa Rica,CR,18.31,48.09,96.58,96.58,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-06 10:00:00,Costa Rica,Costa Rica,CR,16.94,45.9,96.85,96.85,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-06 11:00:00,Costa Rica,Costa Rica,CR,14.88,43.43,97.25,97.25,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-06 12:00:00,Costa Rica,Costa Rica,CR,14.51,40.95,97.34,97.34,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-06 13:00:00,Costa Rica,Costa Rica,CR,14.67,40.03,97.33,97.33,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-02-06 14:00:00,Costa Rica,Costa Rica,CR,14.26,40.43,97.37,97.37,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
